äº¤æ__                  ,__è®¢å__               ,äº¤æ___»º_¶é_              ,ä»__¶é_                ,_è¿_¿®_¹æ__              ,äº¤æ__¥æ__     ,ç±»å_              ,äº¤æ_å¯¹æ_            ,_____§°                ,__ï¼__ï¼   ,_/_     ,äº¤æ__¶æ    ,___è´¹ï____   ,____æ¬¾ï____  ,å¤_³¨                  ,èµ___¶æ     
"2020103122001471221431831755	","20103111100400000008109413674056	",2020/10/31 18:56,2020/10/31 18:56,2020/10/31 18:56,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20103111100400000008109413674056,20.4,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201031200040011100750037585193	","                    	",2020/10/31 18:47,2020/10/31 18:48,2020/10/31 18:48,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_               ,è½´¦                  ,1000,_¶å_      ,äº¤æ____    ,0,0,è½´¦                  ,å·²æ__      
"2020103122001471225719598808	","28201031180203490931	",2020/10/31 18:02,2020/10/31 18:02,2020/10/31 18:02,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,__¶¦ç½_ï¼_·±_³ï______    ,BHNL171N01|Air Jordan,999,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103122001471225719499874	","20103170141018251010	",2020/10/31 12:12,2020/10/31 12:12,2020/10/31 12:12,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,___¸é_Â·_¡è¾£æ±(ç«¹å_åº)å¤__è®¢å_   ,17.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201031301327695221 	","                    	",2020/10/31 2:53,                    ,2020/10/31 2:53,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.30-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103022001471225718096858	","20103070140425861110	",2020/10/30 18:00,2020/10/30 18:00,2020/10/30 18:00,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____é¸(é¦__æ¹__)å¤__è®¢å_     ,21.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103022001471225717456342	","20103070140044771310	",2020/10/30 11:24,2020/10/30 11:24,2020/10/30 11:24,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,__äººå¤§ç¢_____(ä¸_ä¹¦å_åº)å¤__è®¢å_ ,16.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020103022001171225716856813	","T200P1334360126263250387	",2020/10/30 11:23,2020/10/30 11:23,2020/10/30 11:23,æ·__        ,__å®__ä¿_º¤_         ,t-2201164378673-25,__äº 3å¼ 3____¨æä»£é__     ,1,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201030300000000071225734581632	","T10000P1333242432479542514	",2020/10/30 10:53,2020/10/30 10:53,2020/10/30 10:53,æ·__        ,__å®__ä¿_º¤_         ,___å®__ç½_____åº       ,_11é¢_____ç¯____ç½___²ç______eam2020_°æ____·å£«è¿___,40,__      ,_____    ,0,0,                    ,å·²æ__      
"20201030387784896221 	","                    	",2020/10/30 2:53,                    ,2020/10/30 2:53,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.29-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102922001471225714911269	","20102970138717856610	",2020/10/29 11:25,2020/10/29 11:25,2020/10/29 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,___ç§______(æ³°ç_åº)å¤__è®¢å_    ,15.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201029381772641221 	","                    	",2020/10/29 2:57,                    ,2020/10/29 2:57,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.28-_¶ç____ ,0.02,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102822001471225715338835	","10P2088921985603966W03_0461368603386437451109672	",2020/10/28 18:12,2020/10/28 18:12,2020/10/28 18:12,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é»_´¾_¾å_ç¾__ç²     å¤©å_åº ,å¤©å_åº                 ,24,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102822001471225714657352	","20102830487309680410	",2020/10/28 11:20,2020/10/28 11:20,2020/10/28 11:20,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,___ç§______(æ³°ç_åº)å¤__è®¢å_    ,12.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201027491823332205 	","202010271100300705120631512718	",2020/10/28 9:06,2020/10/28 9:06,2020/10/27 21:31,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¼__ï¼__äº_ç½______¡æ_____,_¸ä_å®___-10__2_-*_     ,4.86,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201028371989483221 	","                    	",2020/10/28 2:56,                    ,2020/10/28 2:56,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.27-_¶ç____ ,0.03,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102722001471221430036750	","XP2220102719500329691681004429	",2020/10/27 19:12,2020/10/27 19:12,2020/10/27 19:12,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP2220102719500329691681004429,3.98,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102710199318530000000000220034983189	","                    	",2020/10/27 16:58,2020/10/27 16:58,2020/10/27 16:58,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___              ,___è¿_                ,537.18,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020102710199318530000000000220035052089	","                    	",2020/10/27 16:56,2020/10/27 16:56,2020/10/27 16:56,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___              ,___è¿_                ,2710.65,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"20201027009130100010220085109196	","LC2020102716555020888029318712231801	",2020/10/27 16:55,2020/10/27 16:55,2020/10/27 16:55,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-__è½_            ,1593,        ,äº¤æ____    ,0,0,                    ,èµ__è½§»     
"2020102722001171225713326379	","T200P1214494478583542514	",2020/10/27 12:15,2020/10/27 12:15,2020/10/27 12:15,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_ä¼_´­            ,å¤©ç_è¶___0.01__´»_¨ä_______æ´»å_ä¸ä¸´¦_·å__½ç_å®__å¼__,0.3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102722001471225713358264	","20102770137580179810	",2020/10/27 11:22,2020/10/27 11:22,2020/10/27 11:22,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____£é_é¦____           ,13.26,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201027361858110221 	","                    	",2020/10/27 2:58,                    ,2020/10/27 2:58,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.26-_¶ç____ ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102722001171225713249063	","T200P1214190997845542514	",2020/10/27 1:13,2020/10/27 1:13,2020/11/6 7:15,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_è¶__            ,æ»´é__¥åº·æ²_µ´_²æ_æµ´ä¹³æµ´æ¶² ____°ç_950gå®¶åº­è£_ æ¸___·å£«æ³¡æ²« ç­_ä»,0,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102722001171225712839847	","T200P1214225089304542514	",2020/10/27 1:11,                    ,2020/10/27 1:26,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_ä¼_´­            ,å¤©ç_è¶___388___é¢__æ´»å_å®__ï¼   ,388,        ,äº¤æ__³é_    ,0,0,                    ,         
"2020102622001471221429203335	","46037085274802931871223	",2020/10/26 18:35,2020/10/26 18:35,2020/10/26 18:35,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,19,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102622001471221428867006	","20102611100400000007770741140056	",2020/10/26 11:25,2020/10/26 11:25,2020/10/26 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102611100400000007770741140056,14.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102622001471225712021241	","71100780001159720201026100024	",2020/10/26 10:00,2020/10/26 10:00,2020/10/26 10:00,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,7-Eleven(ç§__å¹¿å_)  ,711Payment          ,6.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201026350828023221 	","                    	",2020/10/26 2:41,                    ,2020/10/26 2:41,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.25-_¶ç____ ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102522001471225712048713	","20102570136382527110	",2020/10/25 19:17,2020/10/25 19:17,2020/10/25 19:17,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,17,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102522001471221428568758	","20102511100400000007700304587056	",2020/10/25 10:38,2020/10/25 10:38,2020/10/25 10:38,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102511100400000007700304587056,17.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102522001471221428558050	","20102511100400000007698656896056	",2020/10/25 10:30,2020/10/25 10:30,2020/10/25 10:30,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102511100400000007698656896056,20.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201025342662251221 	","                    	",2020/10/25 3:03,                    ,2020/10/25 3:03,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.24-_¶ç____ ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471225710979087	","16035460900802931871223	",2020/10/24 21:28,2020/10/24 21:28,2020/10/24 21:28,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç½__              ,___                  ,2,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471225710327562	","16035460564802931871223	",2020/10/24 21:27,2020/10/24 21:27,2020/10/24 21:27,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç½__              ,___                  ,80,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471221428350209	","20102411100400000007664492544056	",2020/10/24 17:24,2020/10/24 17:24,2020/10/24 17:24,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102411100400000007664492544056,19.4,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471221428414752	","20102470134833968410	",2020/10/24 11:31,2020/10/24 11:31,2020/10/24 11:31,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,è¶_º§__´§_¡è___3000000008330554210,1.99,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471221428331630	","20102411100400000007636443596056	",2020/10/24 11:28,2020/10/24 11:28,2020/10/24 11:28,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102411100400000007636443596056,6.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471221428344132	","20102411100400000007638920602056	",2020/10/24 11:28,2020/10/24 11:28,2020/10/24 11:28,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102411100400000007638920602056,6.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102422001471221428286310	","20102411100400000007636672143056	",2020/10/24 11:22,2020/10/24 11:22,2020/10/24 11:22,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102411100400000007636672143056,15.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201024300000000071225727415510	","T10000P1213192789715542514	",2020/10/24 10:42,2020/10/24 10:42,2020/10/24 10:42,æ·__        ,__å®__ä¿_º¤_         ,ç§_¤§è®___åº         ,ç§_¤§è®å½__ç¬_R101è®å½__ä¸__é«______ºè_å½__è½_å­_¾¿_ºå_,50,__      ,_____    ,0,0,                    ,å·²æ__      
"20201024332715704221 	","                    	",2020/10/24 2:52,                    ,2020/10/24 2:52,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.23-_¶ç____ ,0.12,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102322001471221428167804	","20102311100400000007602113134056	",2020/10/23 18:04,2020/10/23 18:04,2020/10/23 18:04,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102311100400000007602113134056,16.04,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102322001471221428129125	","20102311100400000007575189365056	",2020/10/23 11:19,2020/10/23 11:19,2020/10/23 11:19,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102311100400000007575189365056,19.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201023318238241221 	","                    	",2020/10/23 2:32,                    ,2020/10/23 2:32,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.22-_¶ç____ ,0.1,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201023009130101000220080557882	","20201023009130501000220019623465	",2020/10/23 0:47,2020/10/23 0:47,2020/10/23 0:47,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-__è½_            ,0.11,        ,äº¤æ____    ,0,0,                    ,èµ__è½§»     
"20201022300000000071221232816571	","T200P1300312513278542514	",2020/10/22 19:25,2020/10/22 19:25,2020/10/22 19:25,æ·__        ,__å®__ä¿_º¤_         ,_ºº__¥°___åº         ,_ºº60_º¯æ£__å£_è£¤æ______¹³è§_£¤_§æ_æ½__¨æå¤§ç_è¿____è£,89.9,__      ,_____    ,0,0,                    ,å·²æ__      
"2020102222001471225709131195	","20102211100400000007518052916056	",2020/10/22 11:25,2020/10/22 11:25,2020/10/22 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102211100400000007518052916056,15.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201022200040011100690027268333	","2020102202063028556447056900603983390015F	",2020/10/22 10:02,2020/10/22 10:02,2020/10/22 10:02,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___æ£_æµ_°´çº¢å_        ,_¶å____æ£_æµ_°´çº¢å_          ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102222001171225709487791	","T200P1319489931911542514	",2020/10/22 9:59,2020/10/22 9:59,2020/11/1 16:14,æ·__        ,__å®__ä¿_º¤_         ,___ç¾___°å_          ,___å°_____è¥¿å_é¦___´æç»¿å_å¼¥ç_æ¡_³¥_´æå¥_____é²_°´_____,6.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201022309906735221 	","                    	",2020/10/22 2:51,                    ,2020/10/22 2:51,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.21-_¶ç____ ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102122001471225709062527	","XP2020102119501181425077007597	",2020/10/21 19:37,2020/10/21 19:37,2020/10/21 19:37,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP2020102119501181425077007597,1.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102122001471225707793545	","20102111100400000007443478958056	",2020/10/21 11:25,2020/10/21 11:25,2020/10/21 11:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102111100400000007443478958056,14.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201021301292925221 	","                    	",2020/10/21 2:55,                    ,2020/10/21 2:55,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-2020.10.20-_¶ç____ ,0.11,_¶å_      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020102022001471225708146682	","20102011100400000007428883512056	",2020/10/20 22:37,2020/10/20 22:37,2020/10/20 22:37,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20102011100400000007428883512056,11.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201019009130100010220076758026	","LC2020101909393420888029318712230157	",2020/10/19 9:39,2020/10/19 9:39,2020/10/19 9:39,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_½æ³°_ºé_ç®¡ç______      ,ä½_å®-__è½_            ,2000,        ,äº¤æ____    ,0,0,                    ,èµ__è½§»     
"2020101822001471221425650295	","XP1920101811501016824185002136	",2020/10/18 11:42,2020/10/18 11:42,2020/10/18 11:42,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1920101811501016824185002136,39.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101722001471221425243800	","XP1220101711500948580694005776	",2020/10/17 11:43,2020/10/17 11:43,2020/10/17 11:43,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1220101711500948580694005776,1.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101622001471221424450135	","U020369425191724781568	",2020/10/16 10:03,2020/10/16 10:03,2020/10/16 10:03,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ä¸___            ,ç¾__å¤__æ»10_10æ»¡å__       ,3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101522001471221424245352	","XP1120101510501832786017007458	",2020/10/15 10:45,2020/10/15 10:45,2020/10/15 10:45,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1120101510501832786017007458,99.1,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101422001471225700830753	","16026794529802931871223	",2020/10/14 20:44,2020/10/14 20:44,2020/10/14 20:44,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,æ°¸ç__            ,___                  ,4.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20201013390140892205 	","202010131100300705120627531634	",2020/10/14 13:35,2020/10/14 13:35,2020/10/13 9:04,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¼__ï¼__äº_ç½______¡æ_____,_¸ä_å®___-10__1_-*_     ,4.23,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101429020841220148555201	","                    	",2020/10/14 9:35,2020/10/14 9:35,2020/10/14 9:35,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,_±å_              ,ä¸»å_è¿_-_±å_2020å¹10__´¦_   ,4692.57,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020101322001171225700408085	","T200P1300881600923542514	",2020/10/13 22:49,2020/10/13 22:49,2020/10/24 13:14,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_è¶__            ,Edoæ´_¡£_·é_å°__å®¶ç____å¤___½æ_æ´__¨é____å­______ ç­_ä»,0,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101322001171225700396245	","T200P1301931866453542514	",2020/10/13 22:41,2020/10/13 22:42,2020/10/13 22:42,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_ä¼_´­            ,å¤©ç_è¶___288___é¢___µå__¡ï_    ,288,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101322001471225759951696	","20P2088921985603966W03_0461368603367304599609672	",2020/10/13 18:43,2020/10/13 18:43,2020/10/13 18:43,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é»_´¾_¾å_ç¾__ç²     å¤©å_åº ,å¿ç»_´¦1602585824605   ,24,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101322001171225700055100	","T200P1300411620015542514	",2020/10/13 18:35,2020/10/13 18:35,2020/10/24 10:40,æ·__        ,__å®__ä¿_º¤_         ,ç»´å¾·_»ç____åº         ,ç»´å¾·_»ç__»ç_å¤__£ç½©ä¸æ¬¡æ§ç_____²ç_å°______å¸__å±___¾ç_å¥,13.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101322001171221423596320	","T200P1300312513278542514	",2020/10/13 10:23,2020/10/13 10:23,2020/10/13 10:23,æ·__        ,__å®__ä¿_º¤_         ,_ºº__¥°___åº         ,_ºº60_º¯æ£__å£_è£¤æ______¹³è§_£¤_§æ_æ½__¨æå¤§ç_è¿____è£,0,__      ,_____    ,0,0,                    ,å·²æ__      
"2020101222001471221423609949	","XP1020101219500681915190005134	",2020/10/12 19:13,2020/10/12 19:13,2020/10/12 19:13,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1020101219500681915190005134,17.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101222001471221423329217	","XP2020101210500666090741002291	",2020/10/12 10:41,2020/10/12 10:41,2020/10/12 10:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP2020101210500666090741002291,5.4,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101222001471221423390594	","XP1520101210501667075508005995	",2020/10/12 10:38,2020/10/12 10:38,2020/10/12 10:38,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1520101210501667075508005995,4.65,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101122001471225758240599	","SXA1O118771131344   	",2020/10/11 16:57,2020/10/11 16:57,2020/10/11 16:57,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¨åä¾¿å_åº(æ·±å__ºå_åº)    ,æ·±å__¨åè´_              ,15.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101122001471225758596120	","46024061546802931871223	",2020/10/11 16:49,2020/10/11 16:49,2020/10/11 16:49,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,æ¸____            ,___                  ,25,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101122001471225758136451	","16023630782802931871223	",2020/10/11 4:51,2020/10/11 4:51,2020/10/11 4:51,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,éº»è¾£_¸²ä¸²é          ,___                  ,3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101122001471225757513209	","16023630149802931871223	",2020/10/11 4:50,2020/10/11 4:50,2020/10/11 4:50,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,éº»è¾£_¸²ä¸²é          ,___                  ,12,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020101022001471221422823202	","XP2020101008500605873395001427	",2020/10/10 8:35,2020/10/10 8:35,2020/10/10 8:35,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP2020101008500605873395001427,7.92,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100922001471225756952255	","962017042006843630401580297164202010094138595510	",2020/10/9 19:51,2020/10/9 19:51,2020/10/9 19:51,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_´è____            ,ä¸__è¡__å·¥ä_å®             ,35,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100922001471225756936003	","16022413480802931871223	",2020/10/9 19:02,2020/10/9 19:02,2020/10/9 19:02,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,è°_ç¾__é¥¸é¥¹_         ,___                  ,16,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100922001471221422564344	","U010366887658650341376	",2020/10/9 10:00,2020/10/9 10:00,2020/10/9 10:00,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ä¸___            ,ç¾__å¤__æ»10_10æ»¡å__       ,3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100810199318530000000000220013297264	","                    	",2020/10/8 23:04,2020/10/8 23:04,2020/10/8 23:04,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___              ,___è¿_                ,1639.18,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020100810199318520000000000220012668963	","                    	",2020/10/8 13:23,2020/10/8 13:23,2020/10/8 13:23,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___              ,___è¿_                ,0.03,        ,è¿____    ,0,0,                    ,èµ__è½§»     
"2020100822001471221422346424	","XP1320100803500544855684005891	",2020/10/8 3:13,2020/10/8 3:13,2020/10/8 3:13,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1320100803500544855684005891,0.25,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
